,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
21,0.000780887,-0.001518647,-0.006885177,-3.70E-05,0.00057451,-0.004115451,-0.004874859,-0.000610504,-0.003147486,0.001035218,0.000306166,-0.005340614,0.005008803,0.001768411,-0.002152592,0.00192537,-0.002383607,0.000679822,-0.004164053,-0.001798647,0.002780723,1,-0.004416133,-0.000822112,-0.002835744,-0.002080171,-0.002879411,-0.002422662,0.005621091,-1.02E-05,0.004400468,-0.001790132,-0.002938298,0.003257727,0.00213016,-0.003776718,0.000726877,0.000478298,0.003381963,-0.000475019,-0.003080992,0.002024728,0.001339437,0.001023808,0.003103663,0.004094527,0.000344142,0.001494087,0.001296025,0.000964474,0.001504538,0.000779031,-0.003180561,-0.005890178,-0.001435696,-0.003355285,0.000471641,0.002261341,0.00197563,-0.00221595,-0.001664808,-0.002466994,-0.004475499,0.002232025,0.000180872,-0.001930787,0.001277548,-0.003987071,0.001811167,-0.000783753,-0.000206193,-0.003382566,0.000897843,0.002179698,-0.002755588,-0.000381218,0.001515242,0.0012367,-0.006084362,-0.00144155,0.006904854,0.004759674,4.36E-05,0.006291809,-0.002421937,0.00082226,-0.001109326,0.003187508,0.006721212,-0.005955488,-0.000876572,-0.004082557,0.003959436,0.00358286,0.00088618,0.000551147,0.003974122,0.000683412,0.003353972,-0.002961363,0.000472847,0.004390223,0.003194735,-0.000587294,0.00169953,-0.002101506,0.000866658,0.00077571,0.00219575,-0.000677082,-0.002232106,-0.002676977,-0.004873228,0.004653039,0.001856558,0.004135393,0.002916515,-0.002759552,0.000567358,-0.002714064,-8.57E-05,0.000998343,0.000809826,0.002372072,-0.001104088,-0.004927561,0.004232706,0.002974304,-0.004328891,-0.001333521,-0.001082896,-0.000412253,0.002503164,-0.0040979,0.00054163,-0.005032032,-0.000393938,-4.24E-05,-0.000828023,0.002141744,0.001959333,0.000114845,0.001634888,0.004958509,-0.000627097,0.005321105,0.002992456,-0.001052206,-0.000954137,0.004801639,-0.001263742,-0.00093122,-0.001715964,0.002312189,0.005355123,-0.001214981,-0.001672474,0.000957004,0.000529955,-0.000388668,-0.001761826,0.000724084,-0.00211002,0.005013569,0.001030863,0.006576984,0.001848398,0.002063798,0.00034336,0.007165621,-0.000553418,-0.001579077,0.004009017,-0.005355327,0.004049054,0.000633561,-0.000817903,0.001989512,0.00098964,-0.004779857,-0.001354433,-0.001839165,-0.00116497,0.000216209,-0.001278834,0.000947757,0.000816795,0.003448242,0.004877463,-0.000431098,-0.002348793,-0.002436067,0.000640128,0.001768799,0.000998288,-0.003915786,-0.003315558,0.002418666,0.001164171,-0.002597824
22,0.002321929,0.001762206,0.000297358,-0.00290515,-0.003167111,0.001176834,0.002248964,-0.002429939,0.004329312,-0.00542766,-0.001114284,0.001414474,-0.002870066,-0.000348442,-0.001927441,0.001430355,-0.00016833,0.002190274,0.00462893,-0.000917448,0.001825403,-0.004416133,1,0.000696143,-0.003862687,0.003505015,-0.000397066,-0.00479017,-0.002509881,0.001409358,0.001932423,-0.000871546,0.004037176,-0.000276915,-0.003830292,-0.001494919,-0.001503664,-0.002777319,0.003659148,0.005917648,0.003763094,0.002958208,-0.00258427,-0.001319724,-0.002041319,-0.001894978,-0.002025407,0.002973376,0.004505276,0.002026858,-0.000267937,0.001471448,0.004536285,0.001969209,-0.001541906,0.001856826,-0.004564749,0.001335617,-0.000195906,-0.003366469,-0.001363439,-0.00011694,0.002978188,0.002272004,-0.002632236,-5.14E-05,0.001914904,0.003532037,0.000544421,0.002212725,0.002988609,0.005181846,0.001308532,0.00192876,0.003045134,-0.002920013,-0.002936243,-0.001463107,0.003293388,-0.002696272,-0.004521241,-0.005670841,0.002294399,-0.000265058,0.001955342,0.000185932,-0.002628653,-0.004204672,-0.004624071,-0.000993058,0.00296359,0.004104628,-0.005550141,0.002655721,0.004608521,0.004661283,-0.001576479,0.003607345,-0.000588511,0.003313597,0.001500746,0.00172817,-9.67E-05,0.001905517,-0.001222425,0.002741636,-0.002222546,-0.002484944,-0.005886193,0.002482738,0.003664513,0.003561988,0.002573509,0.001272555,-0.001611257,-0.001869735,-0.003624042,-0.000230192,-0.000296228,0.004382389,-0.003950017,-0.00132064,-0.001325822,-0.003298978,-0.003888408,0.003263944,0.00070344,-0.003583819,0.004042175,0.001194475,0.002507057,-0.00138297,0.000168504,-0.001172565,0.001260429,0.001474693,-0.00405601,0.003721957,0.000462085,-0.007157659,0.001972838,-0.005980687,-0.000204322,-0.004409613,0.003088294,-0.000906757,-0.001588711,0.004492786,-0.006495708,-0.002697661,-0.000368707,0.003644662,0.003792297,0.001348381,-0.003234947,0.001604243,-0.002263837,-0.002558112,0.002558659,0.001942951,-9.12E-05,-0.000458681,0.006630243,7.64E-05,0.002287755,-0.00308052,-0.0037491,0.002127674,0.001453899,-0.002748956,0.001949246,0.000146339,-0.00433496,0.001079289,-0.005374326,-2.62E-05,0.002286502,-0.001578022,-0.000540648,-0.000886548,0.000628801,0.001534527,-0.000497309,-0.00099555,0.001679242,-0.003760316,-0.002116889,0.001208989,-0.003982574,-0.002565642,0.00319862,-0.000231018,-0.001100892,-0.000630096,0.002985127,0.001617951,-0.000147107,0.002284687,-0.005303357,0.003568413
23,-0.000987477,0.003605594,0.002279798,0.001633078,0.001963497,0.001174083,-0.003764118,0.002681885,0.001851915,0.001751227,-0.001773228,9.43E-05,-0.000533612,0.007297683,-0.002652054,0.003354985,-0.002086375,-0.00059207,-0.001947568,0.001732624,0.002717164,-0.000822112,0.000696143,1,-0.00328674,-0.000994646,-0.005383927,-0.001956539,-0.002034258,-5.61E-05,0.002306489,-0.001594719,-0.0014839,0.001062429,0.001657551,-0.002977473,-0.002161074,0.00043721,0.002650313,-0.001037254,-0.004213653,-0.000197873,-0.000634499,-0.000319417,-0.000442025,0.000758554,-0.004307176,0.000288577,0.000418336,-0.002681075,0.000342387,-0.001520889,-0.003990916,0.003843903,-0.000630998,0.002410177,-0.000519602,0.000161272,0.003481494,-0.001193526,-0.000789349,0.001744946,0.004270819,0.001771339,0.000491372,-0.003233002,0.001240215,0.000301611,0.000958988,0.002432629,-0.002206171,0.002231043,-0.00149622,0.00353784,0.002311384,-0.000202134,0.002973347,-0.001269405,-0.002109767,0.001222123,-0.000941785,0.002788262,-0.001579821,-0.003514016,0.000385393,0.000734451,0.002098357,0.001548857,-0.00368262,0.003028464,0.000904861,-2.74E-05,-0.000732773,0.003871239,-0.001385628,-0.003496922,0.000266553,-0.000998951,-0.003367379,-0.00297825,0.001991855,0.003352656,0.000356244,0.000963844,0.000731934,-0.001598788,-0.000489679,-0.000839784,-7.49E-05,0.004161827,-0.0035295,-0.002413771,0.003132471,-0.002088769,-0.001197755,0.00216516,0.000491699,-4.76E-05,-0.00282589,-0.001665082,-0.003277062,0.001628678,0.001711668,0.003070971,0.004204654,-0.003314222,0.00012586,-0.000499077,0.000593416,0.001822603,0.001542915,-0.000533187,-0.001031555,0.001225861,-0.001579476,0.004568349,-0.000396069,-0.000268116,0.001438941,0.003141573,0.003257951,0.002663585,-0.001986384,0.000428112,-0.004109825,-0.003184797,-0.000734467,0.001844295,0.004070151,0.004440535,-0.000136035,-0.000320586,-0.002738826,-0.0012502,0.004219858,0.002730645,0.002122828,-0.000295435,-0.000648912,-0.001551814,-0.002606385,-0.003229388,-3.49E-05,0.001104769,-0.002997689,0.002059957,-0.001058502,0.00443606,0.001099994,0.001584033,-0.001173103,0.000104911,0.002875189,-0.004659101,0.001194791,-0.002868794,-0.000760569,-0.004375194,-0.002184302,0.001804438,-0.002165792,-0.001268655,-0.002346873,-0.000976746,-0.00485733,-0.002807764,0.005336282,0.001027924,0.002697051,0.001163826,0.00059458,-0.001138001,0.006645785,-1.14E-05,0.001193236,-0.001792831,0.000747891,-0.001585885,0.001267045,0.001139509
24,0.003658089,0.001416784,0.00169259,-0.002006105,0.003874308,-0.000168454,0.003376412,-0.000436362,0.000906004,-0.004069437,0.001328163,0.00234105,0.003403908,-0.002171307,-0.000370061,0.000121446,-0.002003483,0.003379006,0.001575635,7.59E-05,-0.002584816,-0.002835744,-0.003862687,-0.00328674,1,-0.000578348,0.003009428,0.002882295,0.00257189,-0.002132575,-0.002409841,-0.003356027,-0.004175052,-0.000770157,-0.000287319,-3.53E-05,-0.002020375,-0.001873302,0.003190987,0.002812471,0.002320967,-0.00138912,0.000880578,0.001219114,-0.003014377,-0.001479245,-0.002993633,-0.001032582,-0.00058474,-0.001308762,0.001245933,0.002080283,-0.006062857,0.002904381,0.000597085,-0.001557128,-0.00303275,-0.002590701,0.00045618,-0.001589522,-0.001967336,-0.000677167,-0.002731114,-0.001116941,-0.001094435,0.000322917,0.002235343,0.002971898,-0.000933545,0.003321836,-0.001611013,0.002656798,-0.002224954,0.000317851,0.002105227,0.003932042,-0.000550578,0.00314152,-0.000279729,0.004781281,-0.003590319,-0.003715515,-0.0023149,-0.001119762,0.000580642,-0.000371664,-0.00023237,-0.001512997,0.004060227,0.004136285,0.001799571,0.00161759,-0.002481097,-0.00522159,-0.002381822,-0.003788061,-0.001146216,-0.000158082,0.001089085,0.005513876,-0.001035772,0.00075565,0.000382888,0.000608097,0.001958153,0.006217426,0.000183988,0.000836253,8.85E-05,-0.006770416,0.002265606,0.00324729,-0.000217822,-0.001780817,-0.000878268,-0.000213794,-6.67E-05,-0.002594686,0.001026801,0.000117136,0.002366756,-0.000158595,-0.001480795,-0.00111198,-5.96E-05,0.000371605,0.002199787,-0.001315337,0.000702844,-0.001502699,-0.001004305,0.00180407,-0.000410297,0.002591249,-0.003609448,-0.001511063,-0.002993833,-0.001647526,0.000783157,-0.00432186,-0.003220611,0.003379598,0.002267862,-0.000995703,-0.000505166,0.001072142,-0.000862811,0.002876228,-0.001727745,0.000675678,-0.002200652,0.002936085,0.000302127,-0.001016674,0.000511108,-0.00185222,-0.004851441,0.00501523,-0.00089039,-0.002290054,0.00534624,0.002216024,0.00181123,0.001046096,-0.000331626,-0.003485807,-0.003341652,0.001076179,0.002063301,0.001731187,0.000494254,-0.00570032,0.002721236,-0.001856455,-0.001206403,0.001477025,0.001444121,-0.002320784,0.000809871,0.000421125,0.003981789,-0.001490999,0.000747947,-0.003313463,0.00461523,0.000510531,-0.004352494,0.001271736,-0.001633272,-0.001064364,-0.001663854,-0.000362832,0.003448027,0.003698417,0.003552822,0.001364757,0.002193356,0.004292735,0.001555081,-0.00052692
25,0.001157746,0.000843716,-0.000913368,-0.002306649,0.001685516,-0.002811765,-0.000390755,0.000210921,0.00422223,0.004237849,0.000284902,-0.003235508,-0.001716038,0.000915188,-0.002675363,0.002290627,0.004914559,0.000954463,-0.000244929,0.001295103,-0.002897796,-0.002080171,0.003505015,-0.000994646,-0.000578348,1,4.69E-05,-0.000532261,-0.000760734,0.000187212,-0.001272562,-0.002727211,-5.43E-05,0.001451487,0.002944114,0.001664942,-0.000178602,0.000503286,0.002216117,0.000715282,0.001219775,0.00043673,0.000375538,-0.000992582,-0.003419534,-0.00078659,0.000794472,0.000692145,0.000427058,0.000267642,0.000144308,0.00026822,-0.000328956,0.004271375,-0.000467167,-0.000833129,-0.005232246,-0.004729452,-0.000574638,-0.00335273,0.00291233,0.001850646,0.002875863,0.000621495,-0.00217709,0.003619053,9.74E-05,0.002145673,0.000696401,0.00178111,0.002081194,0.003024987,0.00108058,0.001717874,0.003703959,-0.000800397,-0.003323686,-0.00145666,0.001869274,-0.005006866,-0.001694084,-0.003635846,0.000146128,-0.003152163,-0.001709011,-0.000320734,-0.000876796,-0.001090517,-0.001192962,0.002301345,0.000647358,-0.001553201,-0.00345854,0.003361231,-0.000709717,0.003054373,0.002016711,-0.0014806,-0.000933767,0.000565707,0.001410881,-0.000458098,0.001007984,0.000614239,-0.001135996,0.000359154,-0.001281983,0.002442991,0.001751493,-0.003623904,0.000675239,0.001464228,-0.002293511,0.000654026,7.87E-05,-0.003278367,0.00040274,-0.002909167,-0.001198053,0.001846655,0.001231914,0.000493315,0.00157001,-0.001479063,-0.001783899,0.002246956,0.000616081,0.000979799,0.001334284,-0.000682703,0.006643284,-0.003540753,-0.001911635,-0.001338102,-0.000180954,-0.001350442,-0.000481837,0.002359252,-0.00112741,-9.59E-05,-0.004441669,0.001717094,0.000936875,1.09E-05,-0.000365469,0.000255953,-0.003402862,0.00275223,-0.000683369,-0.000692001,0.001192791,-7.25E-05,-0.002800083,0.001753493,-0.002674429,0.000906434,-0.0015371,0.001364887,0.00149505,0.001687817,8.00E-05,0.002342128,0.001642598,0.001542399,0.003105929,0.000535942,-0.000720444,0.006156417,0.001075981,0.001228793,-0.000133679,0.001841313,-0.001320732,0.000643086,-0.000126934,0.00201306,-0.000254285,-0.000881677,-0.001619055,-0.000845019,0.001712742,0.000296685,-0.004756645,0.000260854,-0.001633921,0.000401652,-0.002514679,0.000113492,-0.003514976,0.002217257,0.000538197,-6.33E-05,-0.001794878,0.003385086,-0.00105899,9.31E-05,7.93E-06,0.002041207,-0.001635408,0.001498115
26,0.006117346,0.004777801,0.006137669,0.001946217,0.001285511,0.00410355,0.004878163,-0.001985455,0.002294528,-0.004572738,0.000494233,0.000147727,-0.006369082,-0.006754052,0.001569914,0.004978689,0.00124713,0.002808291,0.001850752,-0.001605583,-0.000147042,-0.002879411,-0.000397066,-0.005383927,0.003009428,4.69E-05,1,3.21E-05,0.000346215,-0.002169013,0.001618673,0.001790271,0.00010359,-0.00699949,0.00035241,-0.000316494,-0.001688511,0.001463109,-0.000226054,0.000311615,0.00234262,0.000498773,0.00018285,-0.002217765,0.000783802,-0.002389419,0.001195969,0.003120614,0.007991658,-0.004782639,-0.002938949,0.005440018,0.001402602,0.002488056,-0.003292437,0.003580724,-0.00363177,-0.001320863,-0.003693725,-0.002436961,-0.001202425,-0.003991863,-0.001485288,-0.001893662,0.000626365,0.003491458,0.003391934,0.002384497,0.003379143,0.004273881,0.000967611,0.003100406,-0.008062263,0.000173191,0.003069,-0.00080542,0.000477031,-0.001454854,0.001211381,0.003095566,-0.000983268,-0.002601663,0.003920957,-0.002136692,7.49E-05,0.000107832,-0.003507106,-0.003541359,-0.003056326,0.00190315,-0.002504739,0.002159799,-0.003542458,-0.001458819,0.002985561,0.000120209,0.003135775,0.003977094,-0.000733299,0.002782352,-0.000694413,-0.000857238,-0.002106518,-0.001777405,0.001087263,0.003368933,-0.001959751,-0.002594748,-0.002594808,-0.003635415,0.001782273,0.003912303,0.001856719,0.000668802,-0.003841758,0.00020067,0.000529814,-0.00032931,0.003278492,0.002589247,-0.004880643,-0.000487587,-0.005069774,-0.001732218,-0.002154774,0.001824955,4.82E-05,-0.004122644,0.001318767,0.001152445,0.00316083,-0.004314775,-0.002745862,0.003212794,0.007321129,-0.000822468,0.005071771,0.001643795,0.001054312,-0.009844361,-0.002791762,-0.002358115,0.000948126,0.000299464,-0.000786618,-0.004132515,-0.005042999,0.003102449,-0.004315942,-0.004248224,-0.002175338,0.004427607,-0.000257859,-0.00141541,-0.001180154,0.005884522,0.002199217,0.002487348,-0.001802041,0.004903608,-0.000363499,-6.80E-05,0.004021694,-0.000318878,0.004173471,-0.005076047,-0.007531608,0.003742855,0.003955206,-0.002021873,0.001471186,0.00118843,0.000164263,-0.000731167,-0.005193985,-0.000734515,0.001370607,-0.001743581,-0.005026311,0.002178076,0.004306037,0.000916185,-0.001337101,-0.000379331,0.005484157,0.002537151,-0.000450337,-0.001513171,-0.002444177,0.001645952,0.002836542,0.000113482,-0.000380168,0.001912948,-0.004273416,0.001487593,0.000300107,-0.004430319,-0.00512424,0.003650798
27,0.000984697,-0.004551085,0.000224289,-0.001970081,-0.001692431,0.002713382,0.001604726,0.001701115,0.000758935,-0.000286839,1.42E-05,-0.000157895,-0.000715516,0.00046074,-0.001179431,0.002128899,7.71E-05,-0.002400763,0.004716999,5.13E-05,0.001960874,-0.002422662,-0.00479017,-0.001956539,0.002882295,-0.000532261,3.21E-05,1,0.002125409,0.00056808,-0.003498719,0.000817178,-0.001622358,-0.002073314,-0.00264197,0.002858249,-0.000335533,7.52E-05,0.000216112,-0.002889422,-0.001180229,-0.004423288,-0.000449284,0.001245511,3.68E-05,0.000362866,0.000364175,0.000177071,-8.84E-05,0.001627078,0.002262205,-0.000831568,-0.001360438,0.000213777,-0.002295458,-0.00196556,5.16E-05,0.003175729,-0.000460186,0.000385129,-0.000668781,0.001929361,-0.004116187,-0.003727644,0.000372207,0.000710311,-0.001194229,-0.000778977,-0.001958604,0.001953665,0.001883275,-0.00035978,-0.001196202,0.0011917,0.00187247,0.002336702,0.000415305,-0.001779483,0.000906615,0.002791288,-0.000209665,-0.002735483,-0.000785844,0.00028172,-0.002423711,-0.004068063,-0.002530153,0.00087223,0.001226636,-0.000610545,-0.000322398,0.003074356,0.001464588,0.001315737,0.003006625,0.000482273,0.001703493,0.001117731,0.002634186,-0.001345981,0.004007101,-0.001666075,-0.001222304,0.001114008,0.004853174,0.00154006,-0.00023325,0.002563126,0.003983272,-0.000582056,-0.000890925,-0.003156781,0.000668933,0.001403782,-0.000526182,-0.001840323,0.000337887,-0.000140611,-0.000491258,-0.001404594,0.000590991,-0.000199772,-0.000871724,-0.000137982,0.001407634,0.000214918,-0.000762164,-0.002761988,-0.0004145,-0.002482912,-0.00114986,-0.001473368,0.000943798,0.000836509,0.000160784,-0.001109534,0.002063071,0.002430244,0.000485836,-0.00196265,0.001581224,0.000617138,-0.003826764,-0.005143173,-1.77E-07,-0.00411099,0.001339438,0.0007407,-0.002358533,0.00054374,0.00428059,-0.000224028,-0.00359685,-5.84E-05,-0.001183945,-0.002400526,-0.000206757,0.002947947,-0.00213388,-0.003256919,0.001860152,0.003148073,-0.002050558,0.003248585,-0.002747688,-0.000285064,0.004267781,-0.000973924,-0.002006195,-0.001075849,-0.001725934,-0.000707415,0.001319199,0.005218157,0.002471029,0.001856477,-0.001215857,-0.001966223,-0.001074154,0.002034098,0.001446959,-0.003573326,-0.000430567,0.000241492,0.00164834,0.002922342,-0.002137793,-0.002834784,-0.003334413,0.000841754,0.000792161,0.001801988,0.003442377,0.000253481,-0.001118179,-0.003152694,-0.00119818,4.66E-06,-0.002254414,-1.09E-05
28,0.001081441,-0.002462778,-0.000423972,-0.003185574,-3.61E-05,0.000307418,0.001344682,0.00322451,0.004372186,-0.002689029,-0.003552184,-0.000277984,0.004884699,0.000370755,-0.002746409,0.000501164,-0.000648955,0.000195032,0.001049749,-0.001374857,0.00015301,0.005621091,-0.002509881,-0.002034258,0.00257189,-0.000760734,0.000346215,0.002125409,1,-0.002805888,-0.005102521,-0.003436914,-0.000503198,0.001562174,0.003544199,-0.003166339,0.002487255,-0.001673729,-0.000720788,0.000273857,6.81E-05,0.001480494,0.001573382,0.00350591,7.26E-05,0.000681895,0.000927005,0.000684015,-0.001320529,-0.002117675,-0.001774235,-0.002660914,-0.005268341,-0.002333913,-8.11E-05,0.003617859,-0.003274029,-0.000216755,-0.001657443,0.001665083,0.002366917,0.003846113,0.001072227,0.00471916,0.000516366,0.001136622,-0.000627731,-0.001782784,0.002140704,6.55E-05,0.001376686,0.002392804,-0.002989536,0.000412052,-0.002790684,0.003331778,0.003522913,0.001859449,0.003050284,0.003402217,0.000708456,0.0001221,0.002490321,0.0017301,0.000665476,0.004998571,-0.001033688,0.001563487,-0.001249136,-5.15E-05,-0.00272835,-0.000249165,0.001743432,-0.00094291,0.004501971,-0.004617711,-0.001578521,-0.000817365,-0.002235965,-0.000991755,0.004070699,-0.001335526,0.002568429,0.003023546,0.002987401,-0.001504371,-0.00134582,0.002942086,-0.002206341,0.001090915,-0.000706786,-0.000527482,0.001315145,-0.000994071,0.001953588,0.001660924,0.001503319,3.19E-05,-0.001838843,-0.002004655,-0.002333803,2.43E-05,-0.002104735,-0.003742728,5.77E-05,-0.000777941,-0.002685667,0.003989294,-0.001753936,-0.000310981,0.00025714,0.001587847,4.75E-05,-0.000421475,-0.001793095,-0.001306645,0.000814667,8.39E-05,0.000440092,0.003745303,0.003037225,0.001419044,-0.000193158,-0.000984053,-0.000159149,-0.000341802,8.04E-05,0.000234775,0.00310277,0.001985823,0.004200657,-2.93E-06,-0.007095451,-0.002874393,0.003198473,-0.001289857,0.004781426,-0.005348635,0.000172733,0.000932852,9.58E-05,-0.000425638,0.000385814,0.000818085,0.001168989,0.000935856,0.004303435,0.000594858,-0.00666424,0.003187809,-0.002994334,0.002068788,-0.002034308,-5.84E-05,0.001912635,-0.002244781,0.002038458,0.003153732,-0.000571005,-0.000898449,0.000599132,-0.004444875,-0.001125107,-0.000633041,-0.002239505,0.001326401,0.00358936,-0.00032787,0.004253233,0.000260303,-0.001971423,-0.003794627,0.000807503,0.002091592,-0.000461596,0.002107534,-0.001430194,-0.001648328,-0.002586572,0.001033548
29,-0.000425614,0.006327891,0.000479744,0.001003276,0.002693678,0.002290984,-0.003005674,-0.002538323,-0.001461043,-0.001040008,-0.002349997,-0.00080563,0.000540431,0.000606095,-0.002254799,-0.003215846,0.000646302,0.002199254,0.002326801,0.002730397,0.000107147,-1.02E-05,0.001409358,-5.61E-05,-0.002132575,0.000187212,-0.002169013,0.00056808,-0.002805888,1,-0.002717217,-0.000222186,-0.001508493,0.001892456,0.00111574,0.003286833,0.005207055,0.000606466,-0.005281807,0.002965258,0.002354215,-0.002770833,-0.002236516,-0.00070141,0.00277578,0.000473772,0.000129871,0.000854661,-0.001760784,0.000184994,-0.001818552,-0.00187844,0.002853516,-0.000727752,0.002404833,0.002451772,-0.000481013,-0.001000696,-0.001696179,0.001497197,0.001209068,-0.004300203,-0.002631111,0.00200869,-0.000360476,-0.001894161,0.001738377,-0.002404346,0.000655904,0.000776671,-0.003257825,0.003447301,0.003245233,-0.000546355,-0.001994726,-0.001334351,0.001555022,3.22E-05,-0.001362456,0.002162828,0.001199973,0.001322133,-0.001369544,-0.002489,0.000637775,-0.00063521,-0.000739898,-0.001027014,0.000703927,-0.004165693,-0.000996895,0.003327677,-0.000217987,-0.001360449,-0.002033592,0.000660073,0.002838287,0.003738274,0.003301899,0.00099896,-0.005922245,-0.00201354,-0.0002242,-0.00356053,0.001086814,-0.002195061,0.004101204,-0.001669017,0.000107184,0.001011398,1.47E-05,-0.000432688,0.002962716,-0.002426221,-0.00090817,0.002190163,-0.001321394,0.002633895,-0.000280177,3.83E-05,-0.002314671,-0.002386194,0.002682105,0.001862255,-0.002576308,-0.000614758,0.001722774,0.000506649,-0.000379725,-0.000558767,-0.005721063,0.000275836,0.002202521,0.003912878,0.000167838,0.000686876,-0.00223044,-0.002796295,-0.002221527,0.005001249,0.001977779,0.001234565,0.001985926,0.000953366,0.003259594,-0.003837148,0.00146928,-0.002092475,0.000792955,-0.00019814,-0.000805769,-0.002207285,0.0007872,-0.001536717,0.000559357,0.000171408,-0.001028802,0.000702833,0.000524879,0.00411013,-0.004565028,-0.001076245,0.002398415,0.001563806,0.001014484,0.002623172,-0.004437201,-0.00188507,0.001961955,0.001354553,-0.001259426,-0.000613992,0.002005556,0.001937599,-0.004366427,-0.004945173,-0.000170198,-0.003387034,0.001504983,-0.004422859,-0.000591857,-0.002810584,0.002236244,-0.001541257,0.001272482,0.00029104,-0.003675584,-0.00095603,0.001231335,-0.004010032,0.003061351,-0.000409554,0.002500153,-0.001016805,0.000328302,-0.002753229,0.003636034,0.002706663,0.001481445,0.000515769
30,0.003187451,-0.002244137,0.002208961,0.004796961,0.001905203,-0.003117852,-0.00069807,0.000908779,0.001715987,0.000947778,-0.001438936,-0.004168446,-0.00043941,0.000774952,0.000882664,0.00443051,-3.51E-05,-0.003572996,0.001617859,-0.003795389,0.000773393,0.004400468,0.001932423,0.002306489,-0.002409841,-0.001272562,0.001618673,-0.003498719,-0.005102521,-0.002717217,1,-0.000309406,0.00345135,-0.002592834,0.00108821,0.001724935,-0.003604342,0.001289688,0.001842743,0.00340144,0.001692339,-0.000397332,-0.002027387,-0.00057196,0.001102875,-0.002421916,-0.00140547,0.000694927,0.003498654,-0.001861144,-0.000525047,0.001075944,0.002095739,-0.004526889,0.000237634,-0.002233883,0.001914911,0.000624839,0.001725989,-0.000150303,-0.003810889,-0.004064272,-0.001244084,-0.001747254,-3.37E-05,-0.000256307,-0.002000526,-0.001746977,-0.003953038,-0.006866103,0.000413319,0.002193998,-0.002170308,0.001362486,0.003723527,0.002236858,-0.000728067,-0.000152637,0.00074539,-0.000197044,0.003683624,-0.000179619,-0.003630114,0.000838807,-0.000963041,0.003479226,-0.00179255,-0.000680998,-0.000156158,0.002480874,0.005017403,0.00096048,-0.000186981,-0.003778244,0.001910636,0.005946022,0.002709084,-0.001531017,0.001844673,0.00473871,-0.000819348,0.002370634,-0.000122326,0.001375423,0.001112521,-0.000227096,-0.000306507,-0.001257488,-0.003065658,-0.00441707,0.003573231,0.002070509,0.000460024,-0.001736278,-0.000291338,-0.002083617,0.003265855,-0.000498811,0.005615917,-0.001180008,0.00125206,-0.000746354,-0.000155739,0.000581825,-0.00121391,-0.004310892,0.001024228,-0.001013603,-0.001527058,-0.003325978,0.003754357,0.003538379,-0.001466715,-0.000842691,0.002196773,-0.000283834,0.000319798,0.000854884,-0.002652313,0.00131164,-0.002267111,0.001697534,-0.003843202,-0.003531406,-0.002482767,-0.002064177,-0.000660182,0.002353829,-0.001629946,-0.000754757,0.000373258,0.0027416,0.000997284,0.00061893,1.23E-05,-0.000423524,0.002152471,-0.00046133,-0.005583929,-0.001967564,0.001459369,-0.003828671,0.001907095,6.71E-05,-0.000997092,0.001064698,0.002632931,-0.000149542,-0.002454921,-9.98E-06,-0.006677115,0.002327202,-0.000746289,-0.001052385,-0.002366986,-0.001659885,-0.004640004,-0.001141961,-0.000557473,0.002695329,9.57E-05,-0.001898214,-0.001074562,-0.001032811,-0.003464359,-0.000825661,-0.003080107,-0.001138458,-0.002278823,-0.000825464,0.001643613,0.000792246,-0.000573347,0.000108151,-0.000395349,-0.001748248,0.001175094,0.00142206,0.000800221,-0.000403
